,model,option,year,odometer,fuel,price,car
1,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/01식,58463,가솔린,2730,sonata
2,쏘나타 뉴 라이즈,2.0 모던,19/01식,37145,가솔린,1950,sonata
3,쏘나타 하이브리드 (DN8),프리미엄,19/11식(20년형),53308,가솔린+전기,2620,sonata
4,LF 쏘나타,LPI 스마트,15/01식,218601,LPG(일반인 구입),650,sonata
5,쏘나타 뉴 라이즈,2.0 스타일,18/08식(19년형),56000,가솔린,1680,sonata
6,쏘나타 뉴 라이즈,LPI 스타일,18/04식(19년형),62000,LPG(일반인 구입),1650,sonata
7,YF 쏘나타,Y20 프리미어 고급형,10/02식,64375,가솔린,600,sonata
8,쏘나타 뉴 라이즈,LPI 스타일,18/07식(19년형),81000,LPG(일반인 구입),1290,sonata
9,LF 쏘나타,LPI 스마트(장애인용),14/09식(15년형),120804,LPG(일반인 구입),1029,sonata
10,쏘나타 뉴 라이즈,LPI 스타일,18/10식(19년형),71000,LPG(일반인 구입),1620,sonata
11,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/08식(19년형),53344,가솔린,1730,sonata
12,쏘나타 하이브리드,2.0 프리미어,12/05식,186143,가솔린+전기,570,sonata
13,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,17/09식(18년형),37146,가솔린,2170,sonata
14,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/01식,58463,가솔린,2730,sonata
15,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/09식(19년형),87807,가솔린,1670,sonata
16,쏘나타 뉴 라이즈,2.0 스타일,18/04식,67261,가솔린,1590,sonata
17,쏘나타 뉴 라이즈,2.0 모던,19/01식,37145,가솔린,1950,sonata
18,쏘나타 뉴 라이즈,LPI 스타일,18/01식,119907,LPG(일반인 구입),1199,sonata
19,NF 쏘나타,F24 프리미어 고급형,04/12식(05년형),190514,가솔린,280,sonata
20,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/07식,10602,가솔린,2800,sonata
21,LF 쏘나타,2.0 스타일 스페셜,16/05식(17년형),39422,가솔린,1450,sonata
22,쏘나타 뉴 라이즈,LPI 스타일,17/12식(18년형),138397,LPG(일반인 구입),1070,sonata
23,LF 쏘나타,LPI 모던,15/05식,108164,LPG(일반인 구입),840,sonata
24,쏘나타 하이브리드 (DN8),프리미엄,19/11식(20년형),53308,가솔린+전기,2620,sonata
25,LF 쏘나타,2.0 스마트,17/02식,79289,가솔린,1550,sonata
26,쏘나타 뉴 라이즈,2.0 스마트,17/03식(18년형),141637,가솔린,1190,sonata
27,쏘나타 뉴 라이즈,2.0 스마트,17/03식(18년형),97803,가솔린,1430,sonata
28,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,19/05식(20년형),75850,LPG(일반인 구입),1499,sonata
29,YF 쏘나타,Y20 럭셔리,11/03식,176074,가솔린,470,sonata
30,쏘나타 뉴 라이즈,2.0 모던,18/06식(19년형),65000,가솔린,1820,sonata
31,쏘나타 하이브리드,2.0 로열,12/05식,103633,가솔린+전기,879,sonata
32,쏘나타 뉴 라이즈,LPI 프리미엄,18/11식(19년형),57899,LPG(일반인 구입),1750,sonata
33,YF 쏘나타,Y20 프리미어,10/07식,150331,가솔린,550,sonata
34,NF 쏘나타,N20 엘레강스 스페셜 기본형,06/09식(07년형),76729,가솔린,370,sonata
35,LF 쏘나타,2.0 프리미엄,14/06식(15년형),77683,가솔린,1730,sonata
36,LF 쏘나타 하이브리드,2.0 HEV 모던,16/08식(17년형),29298,가솔린+전기,1950,sonata
37,LF 쏘나타,2.0 스마트,14/06식(15년형),204562,가솔린,699,sonata
38,쏘나타 하이브리드,2.0 로열,11/09식(12년형),119513,가솔린+전기,899,sonata
39,쏘나타 (DN8),2.0 프리미엄,19/06식(20년형),58959,가솔린,1850,sonata
40,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/04식,36746,가솔린,2597,sonata
41,쏘나타 (DN8),2.0 프리미엄,19/11식(20년형),64554,가솔린,2170,sonata
43,쏘나타 (DN8),2.0 LPG 인스퍼레이션,19/10식(20년형),34899,LPG(일반인 구입),2680,sonata
44,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),80447,LPG(일반인 구입),1470,sonata
45,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,19/05식(20년형),77430,LPG(일반인 구입),1690,sonata
46,LF 쏘나타,1.7 디젤 스마트 스페셜,17/05식,86244,디젤,1750,sonata
47,쏘나타 뉴 라이즈,2.0 스마트,17/03식(18년형),97803,가솔린,1430,sonata
48,YF 쏘나타,LPI 탑,10/09식,88970,LPG(일반인 구입),690,sonata
49,쏘나타 뉴 라이즈,LPI 스타일,17/12식(18년형),138397,LPG(일반인 구입),1070,sonata
50,LF 쏘나타,2.0 스타일 스페셜,16/05식(17년형),39422,가솔린,1450,sonata
51,LF 쏘나타,1.7 디젤 스마트 스페셜,17/05식,86244,디젤,1750,sonata
52,쏘나타 뉴 라이즈,2.0 스마트,17/03식(18년형),97803,가솔린,1430,sonata
53,YF 쏘나타,LPI 탑,10/09식,88970,LPG(일반인 구입),690,sonata
54,쏘나타 뉴 라이즈,LPI 스타일,17/12식(18년형),138397,LPG(일반인 구입),1070,sonata
55,LF 쏘나타,2.0 스타일 스페셜,16/05식(17년형),39422,가솔린,1450,sonata
56,쏘나타 더 브릴리언트,LPI 스타일,12/09식(13년형),141328,LPG(일반인 구입),470,sonata
57,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/01식,39841,가솔린,2080,sonata
58,YF 쏘나타,F24 GDI 최고급형,11/01식,100545,가솔린,670,sonata
59,쏘나타 뉴 라이즈,LPI 스타일,18/04식(19년형),196742,LPG(일반인 구입),789,sonata
60,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,19/05식(20년형),75850,LPG(일반인 구입),1499,sonata
61,NF 쏘나타 트랜스폼,N20 트랜스폼 기본형,09/01식,110989,가솔린,299,sonata
62,YF 쏘나타,Y20 프리미어 고급형,09/10식(10년형),96484,가솔린,620,sonata
63,쏘나타 (DN8),2.0 프리미엄,19/04식(20년형),58016,가솔린,2250,sonata
64,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,17/09식(18년형),37146,가솔린,2170,sonata
65,YF 쏘나타,Y20 프리미어,11/04식,137541,가솔린,490,sonata
66,LF 쏘나타,2.0 터보 익스클루시브,16/09식(17년형),41051,가솔린,1980,sonata
67,쏘나타 하이브리드,2.0 프리미어,12/04식,154572,가솔린+전기,550,sonata
68,YF 쏘나타,F20 터보 GDI 고급형,11/10식(12년형),111002,가솔린,690,sonata
69,쏘나타 (DN8),2.0 프리미엄,19/11식(20년형),64554,가솔린,2170,sonata
70,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/04식,36746,가솔린,2597,sonata
71,LF 쏘나타,2.0 스타일 스페셜,16/04식,93334,가솔린,1230,sonata
72,LF 쏘나타,2.0 프리미엄,16/12식(17년형),129218,가솔린,1199,sonata
73,LF 쏘나타,LPI 모던,15/09식(16년형),123171,LPG(일반인 구입),1090,sonata
74,쏘나타 (DN8),2.0 프리미엄,21/03식,3473,가솔린,2390,sonata
75,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),50656,LPG(일반인 구입),1999,sonata
76,쏘나타 (DN8),2.0 프리미엄,19/05식(20년형),36879,가솔린,2220,sonata
77,LF 쏘나타,2.0 스마트,14/06식(15년형),76678,가솔린,1330,sonata
78,쏘나타 뉴 라이즈,LPI 택시형 프리미엄,17/08식(18년형),163848,LPG(일반인 구입),999,sonata
79,쏘나타 더 브릴리언트,LPI 프리미엄 스페셜,14/01식,101893,LPG(일반인 구입),920,sonata
80,LF 쏘나타,LPI 모던,15/11식(16년형),104832,LPG(일반인 구입),1050,sonata
81,YF 쏘나타,Y20 탑 고급형,09/10식(10년형),166428,가솔린,350,sonata
82,쏘나타 뉴 라이즈,LPI 스타일,18/03식,174572,LPG(일반인 구입),1150,sonata
83,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),80447,LPG(일반인 구입),1470,sonata
85,LF 쏘나타,2.0 스마트,14/07식(15년형),123431,가솔린,820,sonata
86,LF 쏘나타 하이브리드,2.0 HEV 모던,16/03식,108746,가솔린+전기,1400,sonata
87,LF 쏘나타,1.7 디젤 스마트 스페셜,17/05식,86244,디젤,1750,sonata
88,쏘나타 하이브리드,2.0 프리미어,11/07식(12년형),197419,가솔린+전기,540,sonata
89,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,19/05식(20년형),77430,LPG(일반인 구입),1690,sonata
90,YF 쏘나타,Y20 탑 고급형,09/10식(10년형),122564,가솔린,499,sonata
91,NF 쏘나타 트랜스폼,LPG N20 프리미어,09/07식(10년형),70851,LPG(일반인 구입),399,sonata
92,쏘나타 더 브릴리언트,LPI 스마트,14/11식(15년형),185450,LPG(일반인 구입),480,sonata
93,YF 쏘나타,LPI 디럭스,11/02식,250694,LPG(일반인 구입),260,sonata
94,쏘나타 더 브릴리언트,CVVL 스타일,13/12식(14년형),107302,가솔린,779,sonata
95,LF 쏘나타,LPI 모던,14/06식(15년형),50794,LPG(일반인 구입),1200,sonata
96,YF 쏘나타,LPI 럭셔리,10/12식(11년형),116175,LPG(일반인 구입),560,sonata
97,쏘나타 하이브리드,2.0 스마트,12/07식,115345,가솔린+전기,799,sonata
98,쏘나타 뉴 라이즈,2.0 모던,18/01식,128960,가솔린,1399,sonata
99,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/03식,119920,LPG(일반인 구입),430,sonata
100,LF 쏘나타,LPI 스마트,14/04식(15년형),167667,LPG(일반인 구입),750,sonata
101,YF 쏘나타,LPI 디럭스,11/02식,250694,LPG(일반인 구입),260,sonata
102,쏘나타 더 브릴리언트,CVVL 스타일,13/12식(14년형),107302,가솔린,779,sonata
103,LF 쏘나타,LPI 모던,14/06식(15년형),50794,LPG(일반인 구입),1200,sonata
104,YF 쏘나타,LPI 럭셔리,10/12식(11년형),116175,LPG(일반인 구입),560,sonata
105,쏘나타 하이브리드,2.0 스마트,12/07식,115345,가솔린+전기,799,sonata
106,쏘나타 뉴 라이즈,2.0 모던,18/01식,128960,가솔린,1399,sonata
107,NF 쏘나타 트랜스폼,LPG N20 프리미어,08/03식,119920,LPG(일반인 구입),430,sonata
108,LF 쏘나타,LPI 스마트,14/04식(15년형),167667,LPG(일반인 구입),750,sonata
109,LF 쏘나타,LPI 모던,15/09식(16년형),123171,LPG(일반인 구입),1090,sonata
110,LF 쏘나타,2.0 스타일 스페셜,16/11식(17년형),170261,가솔린,790,sonata
111,YF 쏘나타,Y20 프라임,11/03식,139335,가솔린,470,sonata
112,쏘나타 뉴 라이즈,2.0 스마트,17/08식(18년형),52642,가솔린,1390,sonata
113,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),50656,LPG(일반인 구입),1999,sonata
114,쏘나타 (DN8),2.0 프리미엄,21/03식,3473,가솔린,2390,sonata
115,YF 쏘나타,LPI 프리미어(장애인용),12/02식,196464,LPG(일반인 구입),490,sonata
116,NF 쏘나타,LPG N20 렌터카 모범형,07/05식,146114,LPG(일반인 구입),190,sonata
117,쏘나타 하이브리드,2.0 로열,12/02식,198972,가솔린+전기,690,sonata
118,YF 쏘나타,LPI 프리미어,10/07식(11년형),148742,LPG(일반인 구입),570,sonata
119,쏘나타 뉴 라이즈,LPI 스타일,17/05식(18년형),154318,LPG(일반인 구입),1099,sonata
120,LF 쏘나타 하이브리드,2.0 HEV 모던,15/04식,107404,가솔린+전기,1490,sonata
121,YF 쏘나타,LPI 프리미어,10/02식,98960,LPG(일반인 구입),340,sonata
122,쏘나타 뉴 라이즈,2.0 터보 스마트,19/01식,91231,가솔린,1650,sonata
123,LF 쏘나타,LPI 프리미엄,16/11식(17년형),129611,LPG(일반인 구입),1230,sonata
124,쏘나타 뉴 라이즈,LPI 스타일,17/04식(18년형),183296,LPG(일반인 구입),920,sonata
125,쏘나타 더 브릴리언트,LPI 스마트,14/11식(15년형),88637,LPG(일반인 구입),770,sonata
126,쏘나타 뉴 라이즈,LPI 모던,17/09식(18년형),91793,LPG(일반인 구입),1399,sonata
127,LF 쏘나타,2.0 터보 스마트,15/03식,98287,가솔린,1270,sonata
128,YF 쏘나타,Y20 프리미어,10/05식,95839,가솔린,599,sonata
129,쏘나타 하이브리드,2.0 프리미엄,13/10식(14년형),122244,가솔린+전기,799,sonata
130,YF 쏘나타,Y20 탑,10/10식(11년형),142301,가솔린,269,sonata
131,쏘나타 (DN8),2.0 스마트,19/05식(20년형),51432,가솔린,2070,sonata
132,LF 쏘나타,LPI 모던,14/06식(15년형),50794,LPG(일반인 구입),1200,sonata
133,쏘나타 더 브릴리언트,CVVL 스타일,13/12식(14년형),107302,가솔린,779,sonata
134,쏘나타 (DN8),2.0 프리미엄,20/02식,31056,가솔린,2150,sonata
135,쏘나타 더 브릴리언트,CVVL 스타일,13/01식,148656,가솔린,520,sonata
136,쏘나타 더 브릴리언트,LPI 스마트,13/05식,145814,LPG(일반인 구입),470,sonata
138,쏘나타 (DN8),1.6 터보 인스퍼레이션,20/04식,3521,가솔린,3140,sonata
139,쏘나타 더 브릴리언트,LPI 스마트,12/11식(13년형),177763,LPG(일반인 구입),580,sonata
140,YF 쏘나타,Y20 프리미어,10/05식,109116,가솔린,629,sonata
141,LF 쏘나타 하이브리드,2.0 HEV 프리미엄,15/05식,182290,가솔린+전기,1020,sonata
142,쏘나타 (DN8),2.0 인스퍼레이션,19/04식(20년형),98000,가솔린,2299,sonata
143,쏘나타 (DN8),2.0 프리미엄 패밀리,19/06식(20년형),50000,가솔린,1899,sonata
144,쏘나타 (DN8),2.0 인스퍼레이션,19/04식(20년형),68000,가솔린,2389,sonata
145,NF 쏘나타,LPG N20 렌터카 일반형,07/11식(08년형),165884,LPG(일반인 구입),190,sonata
146,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,20/01식,105077,LPG(일반인 구입),1599,sonata
147,LF 쏘나타,1.7 디젤 스마트,16/03식,138931,디젤,949,sonata
148,쏘나타 뉴 라이즈,2.0 스마트,17/06식(18년형),78589,가솔린,1390,sonata
149,쏘나타 (DN8),2.0 인스퍼레이션,19/10식(20년형),40562,가솔린,2650,sonata
150,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/05식(21년형),21871,가솔린,2430,sonata
151,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/05식(21년형),21871,가솔린,2430,sonata
152,쏘나타 (DN8),2.0 LPG 스마트,19/05식(20년형),56907,LPG(일반인 구입),1970,sonata
153,LF 쏘나타,LPI 프리미엄,15/06식,98023,LPG(일반인 구입),1160,sonata
154,쏘나타 뉴 라이즈,LPI 택시형 모던,17/09식(18년형),194082,LPG(일반인 구입),990,sonata
155,쏘나타 하이브리드,2.0 로열,12/04식,149948,가솔린+전기,880,sonata
156,쏘나타 뉴 라이즈,2.0 터보 스마트,19/01식,91231,가솔린,1650,sonata
157,LF 쏘나타 하이브리드,2.0 HEV 모던,15/04식,107404,가솔린+전기,1490,sonata
158,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/06식(20년형),78092,LPG(일반인 구입),1910,sonata
159,LF 쏘나타,LPI 스마트,14/09식(15년형),111520,LPG(일반인 구입),890,sonata
160,쏘나타 뉴 라이즈,LPI 모던,17/04식(18년형),91474,LPG(일반인 구입),1420,sonata
161,쏘나타 뉴 라이즈,2.0 스마트,17/06식(18년형),44073,가솔린,1720,sonata
162,YF 쏘나타,LPI 프리미어(장애인용),11/06식,154393,LPG(일반인 구입),620,sonata
163,쏘나타 뉴 라이즈,LPI 모던,17/05식(18년형),168136,LPG(일반인 구입),1070,sonata
164,NF 쏘나타 트랜스폼,N20 트랜스폼 기본형,08/07식(09년형),80206,가솔린,420,sonata
165,쏘나타 뉴 라이즈,LPI 스타일,18/07식(19년형),139823,LPG(일반인 구입),945,sonata
166,LF 쏘나타,LPI 스마트,15/09식(16년형),122626,LPG(일반인 구입),920,sonata
167,쏘나타 하이브리드 (DN8),프리미엄,20/03식,27006,가솔린+전기,9999,sonata
169,LF 쏘나타,1.7 디젤 스마트,16/03식,138931,디젤,949,sonata
170,쏘나타 (DN8),2.0 인스퍼레이션,19/10식(20년형),40562,가솔린,2650,sonata
171,쏘나타 (DN8),1.6 터보 프리미엄,20/02식,26417,가솔린,2470,sonata
172,YF 쏘나타,LPI 프리미어(장애인용),10/03식,62200,LPG(일반인 구입),410,sonata
173,쏘나타 뉴 라이즈,LPI 스타일,17/11식(18년형),144663,LPG(일반인 구입),1169,sonata
174,쏘나타 뉴 라이즈,LPI 모던,17/04식(18년형),91474,LPG(일반인 구입),1420,sonata
175,쏘나타 더 브릴리언트,CVVL 스마트,14/02식,50839,가솔린,780,sonata
176,LF 쏘나타 하이브리드,2.0 HEV 스마트,15/04식,194419,가솔린+전기,879,sonata
177,LF 쏘나타,2.0 스타일,14/09식(15년형),124959,가솔린,698,sonata
178,쏘나타 (DN8),1.6 터보 프리미엄 패밀리,20/05식(21년형),21871,가솔린,2430,sonata
179,쏘나타 뉴 라이즈,2.0 스마트,17/06식(18년형),44073,가솔린,1720,sonata
180,쏘나타 하이브리드 (DN8),스마트,20/02식,26883,가솔린+전기,2550,sonata
181,YF 쏘나타,LPI 프리미어(장애인용),10/01식,163143,LPG(일반인 구입),499,sonata
182,쏘나타 뉴 라이즈,LPI 프리미엄,17/10식(18년형),94319,LPG(일반인 구입),1650,sonata
183,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),73175,LPG(일반인 구입),1899,sonata
184,쏘나타 뉴 라이즈,2.0 스마트,17/10식(18년형),74365,가솔린,1560,sonata
185,쏘나타 (DN8),2.0 프리미엄 플러스,22/03식,3473,가솔린,2780,sonata
186,YF 쏘나타,LPI 프리미어(장애인용),11/01식,123296,LPG(일반인 구입),550,sonata
187,LF 쏘나타,2.0 스마트,14/07식(15년형),74521,가솔린,1360,sonata
188,YF 쏘나타,Y20 프리미어,11/11식(12년형),58915,가솔린,830,sonata
189,YF 쏘나타,CVVL 탑,12/02식,78147,가솔린,780,sonata
190,NF 쏘나타 트랜스폼,LPG N20 디럭스,08/10식(09년형),98121,LPG(일반인 구입),490,sonata
191,쏘나타 하이브리드 (DN8),프리미엄 패밀리,19/12식(20년형),38214,가솔린+전기,2700,sonata
192,쏘나타 뉴 라이즈 하이브리드,프리미엄,17/12식(18년형),102913,가솔린+전기,1999,sonata
193,LF 쏘나타,LPI 모던(장애인용),14/07식(15년형),117713,LPG(일반인 구입),1450,sonata
194,LF 쏘나타,LPI 모던(장애인용),15/02식,59595,LPG(일반인 구입),1070,sonata
195,LF 쏘나타,2.0 스타일,14/09식(15년형),124959,가솔린,698,sonata
196,쏘나타 더 브릴리언트,CVVL 모던,13/09식,56724,가솔린,480,sonata
197,YF 쏘나타,Y20 그랜드,10/01식,156866,가솔린,320,sonata
198,쏘나타 (DN8),2.0 LPG(렌터카용) 스타일,20/06식,114574,LPG(일반인 구입),1399,sonata
199,YF 쏘나타,Y20 프라임 블랙,11/07식,88400,가솔린,690,sonata
200,YF 쏘나타,Y20 탑,10/09식(11년형),80470,가솔린,650,sonata
201,YF 쏘나타,Y20 탑,10/09식(11년형),80470,가솔린,650,sonata
202,쏘나타 더 브릴리언트,구조변경(가솔린) 모던,13/01식,189455,가솔린,499,sonata
203,YF 쏘나타,Y20 프리미어 고급형,09/12식(10년형),155340,가솔린,350,sonata
204,YF 쏘나타,Y20 프라임 고급형,10/03식,134155,가솔린,520,sonata
206,쏘나타 뉴 라이즈,LPI 스타일,18/02식,56572,LPG(일반인 구입),1450,sonata
207,쏘나타 (DN8),2.0 인스퍼레이션,20/03식,79973,가솔린,2540,sonata
208,LF 쏘나타,2.0 스마트,15/01식,127399,가솔린,1150,sonata
209,LF 쏘나타,1.7 디젤 스마트,15/07식(16년형),128603,디젤,880,sonata
210,쏘나타 (DN8),1.6 터보 프리미엄,19/11식(20년형),33621,가솔린,2299,sonata
211,LF 쏘나타,LPI 프리미엄,14/07식(15년형),121692,LPG(일반인 구입),1090,sonata
212,LF 쏘나타,LPI 스마트(장애인용),14/04식(15년형),147537,LPG(일반인 구입),1050,sonata
213,YF 쏘나타,LPI 탑,10/05식,174258,LPG(일반인 구입),460,sonata
214,쏘나타 뉴 라이즈,2.0 스마트,18/02식,132213,가솔린,1330,sonata
215,쏘나타 (DN8),2.0 LPG 스마트,20/01식,49215,LPG(일반인 구입),1899,sonata
216,쏘나타 (DN8),2.0 LPG 프리미엄,20/06식(21년형),50894,LPG(일반인 구입),2350,sonata
217,쏘나타 (DN8),2.0 인스퍼레이션,19/06식(20년형),29249,가솔린,2730,sonata
218,YF 쏘나타,Y20 프리미어,11/06식,200938,가솔린,490,sonata
219,쏘나타 (DN8),2.0 LPG(렌터카용) 스마트,19/04식(20년형),73175,LPG(일반인 구입),1899,sonata
220,쏘나타 뉴 라이즈 하이브리드,스마트,19/05식,32306,가솔린+전기,2050,sonata
221,쏘나타 뉴 라이즈,2.0 스마트,17/10식(18년형),74365,가솔린,1560,sonata
222,LF 쏘나타,LPI 스마트,15/05식,177727,LPG(일반인 구입),750,sonata
223,LF 쏘나타,2.0 스마트,14/04식(15년형),112708,가솔린,1365,sonata
224,쏘나타 뉴 라이즈,2.0 스타일,18/10식(19년형),73720,가솔린,1570,sonata
225,쏘나타 뉴 라이즈,2.0 스마트 스페셜,19/01식,90882,가솔린,1550,sonata
226,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,18/06식(19년형),177876,가솔린,1449,sonata
227,쏘나타 (DN8),2.0 인스퍼레이션,20/03식,79973,가솔린,2540,sonata
228,NF 쏘나타 트랜스폼,N20 프리미어 블랙 고급형,09/05식,168164,가솔린,340,sonata
229,LF 쏘나타,2.0 케어플러스,16/06식(17년형),103083,가솔린,1180,sonata
230,쏘나타 하이브리드 (DN8),프리미엄 패밀리,19/12식(20년형),38214,가솔린+전기,2700,sonata
231,LF 쏘나타,2.0 스마트,16/11식(17년형),54668,가솔린,1450,sonata
232,LF 쏘나타,LPI 모던(장애인용),14/04식(15년형),187597,LPG(일반인 구입),950,sonata
233,YF 쏘나타,LPI 프리미어,10/10식(11년형),259098,LPG(일반인 구입),340,sonata
234,LF 쏘나타,LPI 모던(장애인용),14/07식(15년형),117713,LPG(일반인 구입),1450,sonata
235,YF 쏘나타,Y20 프리미어 고급형,09/11식(10년형),62560,가솔린,630,sonata
236,LF 쏘나타,2.0 스타일,15/05식,57437,가솔린,1200,sonata
237,쏘나타 뉴 라이즈,LPI 스타일,18/01식,118705,LPG(일반인 구입),1299,sonata
238,LF 쏘나타,LPI 스마트,17/01식,117860,LPG(일반인 구입),1130,sonata
239,LF 쏘나타,2.0 스마트,14/09식(15년형),166159,가솔린,999,sonata
240,LF 쏘나타,LPI 모던(장애인용),15/01식,237127,LPG(일반인 구입),790,sonata
241,쏘나타 (DN8),2.0 프리미엄,19/07식(20년형),56291,가솔린,2200,sonata
242,NF 쏘나타 트랜스폼,N20 럭셔리,08/04식,108340,가솔린,270,sonata
243,LF 쏘나타,2.0 스마트,14/09식(15년형),82931,가솔린,1330,sonata
244,YF 쏘나타,Y20 그랜드,11/07식,136980,가솔린,500,sonata
245,LF 쏘나타,2.0 스마트,14/10식(15년형),125225,가솔린,1000,sonata
246,LF 쏘나타,2.0 스마트,15/01식,127399,가솔린,1150,sonata
247,쏘나타 뉴 라이즈,2.0 모던,18/08식(19년형),43862,가솔린,1850,sonata
248,LF 쏘나타,2.0 스마트,14/05식(15년형),92533,가솔린,1360,sonata
249,쏘나타 뉴 라이즈,2.0 스마트,18/02식,132213,가솔린,1330,sonata
250,YF 쏘나타,Y20 프라임 최고급형,09/10식(10년형),101267,가솔린,570,sonata
251,쏘나타 (DN8),2.0 LPG 프리미엄,20/06식(21년형),50894,LPG(일반인 구입),2350,sonata
252,YF 쏘나타,LPI 디럭스,09/10식(10년형),180000,LPG(일반인 구입),439,sonata
253,LF 쏘나타,2.0 스타일,14/04식(15년형),140950,가솔린,799,sonata
254,LF 쏘나타,2.0 터보 익스클루시브,15/10식(16년형),170264,가솔린,1130,sonata
255,쏘나타 뉴 라이즈 하이브리드,스마트,19/05식,32306,가솔린+전기,2050,sonata
256,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),106151,LPG(일반인 구입),1188,sonata
257,LF 쏘나타,2.0 스마트,14/10식(15년형),125225,가솔린,1000,sonata
258,YF 쏘나타,Y20 탑 고급형,09/12식(10년형),73741,가솔린,670,sonata
259,쏘나타 뉴 라이즈,2.0 스마트 스페셜,19/01식,90882,가솔린,1550,sonata
260,YF 쏘나타,Y20 프리미어 고급형,09/09식(10년형),97734,가솔린,550,sonata
261,YF 쏘나타,LPI 탑,10/03식,130622,LPG(일반인 구입),550,sonata
262,쏘나타 하이브리드,2.0 스마트,13/02식,113748,가솔린+전기,850,sonata
263,NF 쏘나타 트랜스폼,N20 프리미어 블랙 고급형,09/02식,150128,가솔린,370,sonata
264,쏘나타 뉴 라이즈,2.0 스타일,18/10식(19년형),73720,가솔린,1570,sonata
265,YF 쏘나타,Y20 프리미어 최고급형,10/03식,145984,가솔린,520,sonata
266,쏘나타 (DN8),2.0 프리미엄,19/07식(20년형),56291,가솔린,2200,sonata
267,LF 쏘나타,2.0 스마트,15/12식(16년형),83713,가솔린,1140,sonata
268,쏘나타 뉴 라이즈,LPI 프리미엄,17/04식(18년형),97653,LPG(일반인 구입),1520,sonata
269,쏘나타 뉴 라이즈,2.0 모던,18/08식(19년형),43862,가솔린,1850,sonata
270,LF 쏘나타,2.0 스타일,15/05식,57437,가솔린,1200,sonata
271,LF 쏘나타,2.0 프리미엄,14/05식(15년형),154193,가솔린,1199,sonata
272,쏘나타 뉴 라이즈,2.0 모던,18/03식,85628,가솔린,1640,sonata
273,LF 쏘나타,1.7 디젤 스타일,16/08식,89310,디젤,1139,sonata
274,YF 쏘나타,Y20 프라임 고급형,10/09식,151003,가솔린,445,sonata
275,YF 쏘나타,LPI 프리미어,11/01식,111106,LPG(일반인 구입),699,sonata
276,쏘나타 뉴 라이즈,2.0 스마트 초이스,18/05식(19년형),91689,가솔린,1460,sonata
277,LF 쏘나타,2.0 스타일,14/07식(15년형),147270,가솔린,790,sonata
279,쏘나타 더 브릴리언트,LPI 스마트,12/11식(13년형),109381,LPG(일반인 구입),640,sonata
280,쏘나타 더 브릴리언트,CVVL 스마트,13/06식(14년형),123982,가솔린,829,sonata
281,YF 쏘나타,Y20 프라임,11/12식(12년형),60825,가솔린,720,sonata
282,쏘나타 하이브리드,2.0 프리미엄,14/06식,116929,가솔린+전기,1050,sonata
283,쏘나타 하이브리드,2.0 프리미엄,13/05식(14년형),105737,가솔린+전기,950,sonata
284,LF 쏘나타,LPI 택시형 스타일,19/09식,127137,LPG(일반인 구입),990,sonata
285,쏘나타 뉴 라이즈,LPI 스타일,17/10식(18년형),106151,LPG(일반인 구입),1188,sonata
286,쏘나타 뉴 라이즈,2.0 모던,17/03식(18년형),130908,가솔린,1380,sonata
287,쏘나타 더 브릴리언트,CVVL 스마트,13/02식,183157,가솔린,580,sonata
288,LF 쏘나타,1.7 디젤 스타일,16/02식,134616,디젤,1150,sonata
289,쏘나타 뉴 라이즈,2.0 모던,18/03식,85628,가솔린,1640,sonata
290,LF 쏘나타,1.7 디젤 스타일,16/08식,89310,디젤,1139,sonata
291,쏘나타 더 브릴리언트,LPI 스마트,12/08식(13년형),114103,LPG(일반인 구입),370,sonata
292,쏘나타 뉴 라이즈,LPI 모던,19/03식,58013,LPG(일반인 구입),1799,sonata
293,쏘나타 (DN8),2.0 LPG 프리미엄 플러스,21/07식(22년형),13755,LPG(일반인 구입),2690,sonata
